f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.5273406,0.70639026,-5.451291e-07,0.46109048,0.6081842,0.026056806,0.42709616,0.49674737,0.034504857,0.44395393,0.41192287,0.039512947,0.48332274,0.3893522,0.045397468,0.45006502,0.31947756,0.010730366,0.48760414,0.28231746,0.028490042,0.49579933,0.33236477,0.040102683,0.4874184,0.37131378,0.04450235,0.50933677,0.31082273,-0.0023399906,0.5383508,0.29566967,0.02807104,0.54118556,0.3468191,0.04076508,0.5332137,0.3911428,0.042203084,0.5679626,0.33712512,-0.010502164,0.5826838,0.34016323,0.019583603,0.58127195,0.38616976,0.030463694,0.5697874,0.42930207,0.028328555,0.61787945,0.38763803,-0.01730369,0.6240781,0.3870257,0.007281599,0.6160985,0.43099502,0.022189582,0.6021726,0.46897012,0.029519623,3
0.5289288,0.7075486,-5.405937e-07,0.4602242,0.60752875,0.023259657,0.42587247,0.49782377,0.030222181,0.444461,0.41215107,0.03470318,0.4856936,0.39206687,0.040203705,0.4521447,0.31641242,0.005151594,0.48646945,0.28616744,0.023675196,0.49353516,0.33646834,0.036654454,0.48669076,0.3755097,0.041781157,0.51262116,0.31007206,-0.0060874964,0.53737,0.30092582,0.024046943,0.53890526,0.35135698,0.036847875,0.53273326,0.3960468,0.038433332,0.5716341,0.34054938,-0.012130064,0.5822213,0.35099128,0.017491546,0.5792863,0.3951283,0.027338488,0.56882805,0.4378245,0.02465932,0.6211597,0.39486063,-0.01687315,0.62448144,0.40408745,0.006917768,0.61574876,0.44715524,0.020439139,0.602774,0.4842001,0.026906768,3
0.5296421,0.7046876,-5.4788575e-07,0.46064764,0.60690075,0.026951894,0.42719233,0.49759546,0.03571434,0.44382036,0.40948048,0.04140498,0.48419288,0.385811,0.048014138,0.4510941,0.32097706,0.007878222,0.4842171,0.28209364,0.02874849,0.4921257,0.33183813,0.044351388,0.48589835,0.37051672,0.051347293,0.5107847,0.31341416,-0.00437325,0.53720593,0.2965559,0.028553309,0.53931415,0.3469904,0.043740552,0.53278136,0.39090666,0.046486117,0.5699705,0.34184897,-0.011052745,0.58256525,0.34155533,0.021295557,0.5801222,0.38576427,0.033007845,0.5696582,0.4288284,0.030756041,0.6197475,0.39418095,-0.016069978,0.62347627,0.39283717,0.010449915,0.6143694,0.4343348,0.025611032,0.60098463,0.47112986,0.03254046,3
0.5301421,0.70564705,-5.2443306e-07,0.4609916,0.6034225,0.022716258,0.42867678,0.49510735,0.029547883,0.44652677,0.4071516,0.034155153,0.48806587,0.3834202,0.04006198,0.45372593,0.31939763,0.0046745064,0.48319185,0.28953433,0.023559934,0.4901148,0.33695647,0.037380926,0.48491517,0.376251,0.043317474,0.5143226,0.31532344,-0.005924971,0.5353395,0.29925567,0.024152229,0.5362049,0.3483609,0.03782997,0.5305943,0.3952049,0.040327262,0.57257175,0.34820843,-0.011271684,0.5812791,0.35457328,0.018568784,0.57705617,0.39708626,0.029400896,0.56738544,0.44165573,0.0274955,0.62162715,0.404107,-0.015353631,0.624314,0.41186935,0.0090960115,0.61550474,0.45217004,0.023264684,0.6038162,0.48925918,0.030085575,3
0.52958167,0.7004728,-5.005861e-07,0.45980144,0.5981046,0.020792669,0.428559,0.48976463,0.026035596,0.4451028,0.4046974,0.029410599,0.48502898,0.37984556,0.034186255,0.45371002,0.32015014,-0.00017084696,0.47982836,0.2861942,0.016936813,0.4859318,0.33057204,0.030189848,0.48079944,0.3681425,0.036014784,0.5152079,0.31702787,-0.010271103,0.5314916,0.3008952,0.018436005,0.5315851,0.34491444,0.031760238,0.5264464,0.38910863,0.03391482,0.57394093,0.34885204,-0.015090765,0.5772872,0.35307407,0.013499433,0.57404447,0.39188254,0.023796782,0.5658693,0.43515724,0.021689123,0.6222784,0.40291896,-0.018641071,0.6200412,0.4089804,0.004354433,0.61158144,0.44552335,0.018051647,0.6012137,0.48220128,0.024893112,3
0.5287572,0.70097965,-4.865256e-07,0.45818594,0.59872353,0.019475337,0.42977095,0.4875709,0.025204234,0.44840962,0.40028444,0.02940545,0.4884802,0.37719882,0.034922384,0.4571143,0.31887805,0.0013719527,0.4764001,0.2890737,0.020369556,0.48136187,0.33302268,0.03409173,0.4789545,0.36735168,0.039490864,0.51903373,0.31823167,-0.007557624,0.52762884,0.2996326,0.021610046,0.5261078,0.3417489,0.034766473,0.52293056,0.38496697,0.0367655,0.5767796,0.3525628,-0.011298386,0.57491094,0.35246977,0.016823063,0.5697504,0.38929886,0.026528036,0.56286037,0.43218026,0.024218807,0.6233938,0.40806118,-0.013807494,0.61723477,0.41506153,0.008598239,0.6078908,0.45078027,0.021564983,0.5989963,0.4864911,0.027842084,3
0.52769405,0.6997142,-5.020203e-07,0.4589025,0.5980737,0.022977373,0.42902505,0.48761174,0.030192873,0.4462384,0.40128922,0.03532406,0.48629922,0.37922797,0.04178915,0.45274687,0.3191352,0.0054852255,0.48047295,0.28880107,0.026691942,0.4865113,0.33465606,0.04240437,0.48227608,0.37258267,0.049327597,0.5127893,0.31473413,-0.004334263,0.52992916,0.30349815,0.02756632,0.5296024,0.3490579,0.041754656,0.52505624,0.3942788,0.044207472,0.57057613,0.34745675,-0.00867796,0.57423264,0.35501194,0.021975141,0.5706258,0.39545757,0.031802952,0.563659,0.4401063,0.02912402,0.61905026,0.40194058,-0.011478231,0.61646914,0.41135815,0.012852067,0.6082408,0.4490514,0.02605839,0.59919775,0.48616952,0.032300536,3
0.5237871,0.7011486,-4.933353e-07,0.45754683,0.59830034,0.023439897,0.43112987,0.48609045,0.031552646,0.44951102,0.4047197,0.03731023,0.4886422,0.3844793,0.04417117,0.45004907,0.3212872,0.006320655,0.4803385,0.28927743,0.026312696,0.4865382,0.33370227,0.04065796,0.48122728,0.3699173,0.04669121,0.5106468,0.31685656,-0.0044692857,0.52942866,0.30227846,0.027045675,0.5301267,0.34601295,0.04086192,0.5258599,0.38891834,0.042969055,0.5693655,0.3488589,-0.0099496385,0.57483435,0.35075998,0.020398516,0.5723547,0.3923611,0.031087646,0.56526446,0.43622717,0.028962787,0.6186102,0.4042629,-0.014022787,0.61823773,0.40927103,0.01027339,0.6117642,0.44875342,0.024551608,0.60302556,0.48699996,0.031538792,3
0.52476925,0.7020091,-5.0458e-07,0.45817623,0.5980452,0.02542699,0.4314987,0.48556268,0.03403132,0.45080054,0.40236196,0.03998345,0.49136138,0.38279867,0.04702289,0.44829345,0.3218081,0.008575492,0.48195785,0.28937972,0.028935509,0.48912936,0.33682743,0.043483224,0.48358437,0.37471506,0.049589604,0.5079389,0.3155573,-0.0028852331,0.5304974,0.3013221,0.028996645,0.53235203,0.34916446,0.043242212,0.5274783,0.39415246,0.045777157,0.566407,0.34615135,-0.008988916,0.57545984,0.35206547,0.022109145,0.57351047,0.39660007,0.0329754,0.5659443,0.4408758,0.030738072,0.61690545,0.4007309,-0.013564738,0.61964047,0.41169176,0.011588459,0.61258626,0.45456114,0.02570591,0.60263765,0.49263668,0.032297082,3
0.52456415,0.7027643,-5.228853e-07,0.4577456,0.5977151,0.025200417,0.43104702,0.4870781,0.033889618,0.4489239,0.40146977,0.0404209,0.48882404,0.37828678,0.048104424,0.4519422,0.32045054,0.0064362385,0.4814045,0.28978407,0.029077165,0.4869291,0.33765623,0.045911204,0.48214903,0.37557176,0.053307947,0.51200014,0.31444982,-0.0037078222,0.53050613,0.304957,0.030401561,0.5305285,0.35282552,0.045769826,0.5267035,0.3969165,0.04847127,0.5698151,0.34881502,-0.0080303885,0.57598007,0.35844055,0.024755055,0.5718197,0.4015109,0.035582997,0.564283,0.44568625,0.032701064,0.6193293,0.40726393,-0.010663567,0.6204072,0.422651,0.014541991,0.6122008,0.46235538,0.027552716,0.6018803,0.4984987,0.033216,3
0.5217537,0.7047915,-5.17135e-07,0.45575976,0.5967529,0.023222204,0.43038607,0.48532805,0.02999238,0.4517221,0.40371528,0.0346187,0.49423555,0.38536817,0.040552456,0.45017546,0.31812555,0.0044522258,0.48358053,0.29071808,0.023669671,0.48996353,0.33852535,0.0379337,0.48366618,0.37741393,0.0437253,0.51037335,0.31329948,-0.006711416,0.532158,0.30732125,0.023474218,0.5326241,0.3548307,0.036570914,0.52677315,0.39977208,0.038212102,0.56856996,0.34638312,-0.012525691,0.57655394,0.3608663,0.016880456,0.5726947,0.4039467,0.026570689,0.5632024,0.44687772,0.02358927,0.6178992,0.4036882,-0.016936079,0.620239,0.4206431,0.005580427,0.61198366,0.4600795,0.01781061,0.59993094,0.49511334,0.023396598,3
0.5227361,0.70240194,-4.9423596e-07,0.45542404,0.5905758,0.023159182,0.43200183,0.47724155,0.030016081,0.45499527,0.39442322,0.034898546,0.499549,0.3773672,0.04104374,0.45122945,0.31871164,0.004814161,0.48204005,0.2907021,0.02539484,0.48743552,0.3359249,0.04029521,0.4813858,0.37214947,0.04637763,0.5112335,0.31553903,-0.005668811,0.5296264,0.30527964,0.025699116,0.5295716,0.34868127,0.039061863,0.52443075,0.39189565,0.040610325,0.568857,0.34874088,-0.010609911,0.5739018,0.35719407,0.020060709,0.57046014,0.396228,0.030231416,0.5623262,0.43830553,0.027418114,0.6171188,0.40435556,-0.014093539,0.6166817,0.41245055,0.010076142,0.60935575,0.4489023,0.023626797,0.5991626,0.48345697,0.029911041,3
0.5180484,0.7038579,-4.8689844e-07,0.45251787,0.5887649,0.025695331,0.43106967,0.47751254,0.03198195,0.4543292,0.40060866,0.03593581,0.49788532,0.38429207,0.040988978,0.44811141,0.31954628,0.00243563,0.4841184,0.2904535,0.022699974,0.49064624,0.3368696,0.038297415,0.48337775,0.37346822,0.04497841,0.5071134,0.31570855,-0.009675486,0.53088504,0.30512848,0.022553341,0.53226244,0.35153604,0.037494123,0.5263463,0.3947502,0.039623473,0.56501275,0.34990862,-0.015788004,0.5752766,0.3603648,0.016854396,0.57279253,0.40354905,0.028922772,0.56377184,0.44603583,0.026413394,0.61473864,0.40897763,-0.020348078,0.61945033,0.42040232,0.005989626,0.6121475,0.4597276,0.020839052,0.6000226,0.49447697,0.027371371,3
0.51901525,0.70088255,-4.8525106e-07,0.45306534,0.58864933,0.026904289,0.42963195,0.4786391,0.033615872,0.4517238,0.39843845,0.03777693,0.49338323,0.38228285,0.042864278,0.44463903,0.32057643,0.0034466498,0.48227072,0.28802592,0.023559257,0.4894283,0.33687583,0.038903236,0.48251405,0.37443674,0.045442685,0.5040959,0.3151008,-0.009064846,0.52899224,0.3001389,0.022885932,0.5307264,0.34860826,0.038072012,0.5250489,0.3936898,0.040752452,0.5624076,0.34664,-0.01553355,0.57297254,0.35464686,0.016937047,0.57089955,0.39890438,0.02902867,0.56242186,0.44226903,0.026819488,0.6124683,0.40225667,-0.02031657,0.6163681,0.41451803,0.005992458,0.60923123,0.4545327,0.020680612,0.5978386,0.48907787,0.027242323,3
0.5188878,0.6971789,-4.972363e-07,0.45350513,0.58673656,0.03156381,0.4322535,0.4772353,0.04008135,0.45465106,0.3968186,0.044817913,0.49499938,0.379736,0.05029101,0.4361473,0.32413736,0.009828293,0.48270327,0.28589678,0.031101236,0.493157,0.33823794,0.047112353,0.4857096,0.37904948,0.054114778,0.49375516,0.3127753,-0.0047175526,0.52792835,0.2996294,0.029308686,0.53341997,0.3519027,0.044673335,0.52882814,0.39585543,0.04690285,0.5536845,0.33986428,-0.013105937,0.57192904,0.34540758,0.020483475,0.57261294,0.3955306,0.03324482,0.5647842,0.44065863,0.031064743,0.60794073,0.39176145,-0.019382037,0.6161007,0.40216827,0.0088373,0.6105656,0.44658414,0.024752766,0.5990954,0.4825779,0.031664785,3
0.5166789,0.7002192,-4.7423956e-07,0.45231068,0.58633804,0.02811038,0.4334971,0.47333932,0.035588827,0.45985764,0.3981625,0.040068883,0.5027317,0.38467747,0.0453601,0.43679717,0.32374775,0.0063374382,0.4829015,0.2861118,0.026410213,0.4920393,0.33583343,0.041535754,0.483662,0.37611347,0.047971264,0.49431586,0.31374323,-0.0071180593,0.5280812,0.29879987,0.024784762,0.5320783,0.34916675,0.03907234,0.52635187,0.39365354,0.040928952,0.553261,0.3413354,-0.01466513,0.5717114,0.34535787,0.017009301,0.57090884,0.39457446,0.029152067,0.56254435,0.43998423,0.027126908,0.60661364,0.39377338,-0.020420616,0.6157658,0.40055922,0.006285369,0.61055255,0.4451066,0.021940695,0.5994914,0.48189348,0.028930686,3
0.5159678,0.7029743,-4.853017e-07,0.45072055,0.5871809,0.027316486,0.43138254,0.47531915,0.034146566,0.45629153,0.3995344,0.03842306,0.49896452,0.38380742,0.0437565,0.4379503,0.3227989,0.004318659,0.48284343,0.28684872,0.024944346,0.49189198,0.33716574,0.04086439,0.4837863,0.37746042,0.047791637,0.4962549,0.31331205,-0.008337227,0.52869236,0.30089027,0.024267446,0.5324598,0.3518048,0.039154235,0.5263222,0.39640048,0.04110611,0.55530137,0.34311175,-0.014926349,0.5722719,0.3512485,0.017705673,0.57126015,0.39935735,0.029950028,0.5623694,0.44430128,0.027530788,0.6081134,0.39820728,-0.019744653,0.6157472,0.4096944,0.007377627,0.6098417,0.45185405,0.022632474,0.5978678,0.4873218,0.029191429,3
0.5188983,0.6991463,-4.805139e-07,0.4523055,0.5892225,0.025323866,0.43020368,0.47902513,0.030368136,0.4532029,0.39854756,0.0329561,0.4954027,0.38129854,0.03649759,0.43903875,0.321792,0.0005496657,0.47980294,0.2861427,0.01871273,0.48810095,0.33521459,0.032966956,0.48124728,0.3741922,0.038933557,0.49743867,0.3129956,-0.0118710585,0.5267622,0.3002584,0.01816117,0.5296633,0.35020465,0.032264184,0.52479357,0.39455712,0.0341524,0.55645704,0.34198934,-0.01837695,0.57141155,0.34954262,0.011733825,0.56948036,0.3954513,0.02344664,0.5610751,0.43919462,0.021342184,0.60838753,0.3950216,-0.023202147,0.61560684,0.40623972,0.0023241488,0.60908073,0.44793013,0.017446455,0.59771645,0.48262513,0.024304794,3
0.51534384,0.69895065,-4.6766155e-07,0.4493804,0.57850987,0.029695144,0.43526518,0.46392062,0.038300235,0.46056283,0.38940793,0.043942314,0.5023847,0.37429348,0.05059098,0.43933624,0.3238793,0.008609627,0.4796869,0.28650928,0.032110285,0.48878488,0.33173954,0.05052986,0.48204446,0.37060982,0.05939246,0.49727887,0.3144223,-0.0039521353,0.5249118,0.3002451,0.030958991,0.5281005,0.34580693,0.046611905,0.5234042,0.38962585,0.04904043,0.55566853,0.34300447,-0.010153075,0.568483,0.34742686,0.024792526,0.5671312,0.38993758,0.036958344,0.5601791,0.43517193,0.034333114,0.60806024,0.39483812,-0.014305387,0.6124808,0.40137652,0.015434434,0.6065993,0.43903452,0.03149918,0.5963208,0.47471324,0.038412936,3
0.5096956,0.70285857,-4.6233663e-07,0.4503167,0.57287264,0.037733212,0.44023484,0.45113263,0.049315497,0.469127,0.3838987,0.05511919,0.5104367,0.37590435,0.061227266,0.4287752,0.32581064,0.020771222,0.48716727,0.28689694,0.041631594,0.49987575,0.34053516,0.056454144,0.4904702,0.38355732,0.06297482,0.4816563,0.31298164,0.0026603697,0.5305059,0.30435395,0.03653888,0.5381114,0.35986876,0.05069764,0.5313711,0.40426278,0.0524519,0.5401687,0.33598822,-0.009554357,0.57351744,0.34544888,0.024618782,0.5760842,0.4009064,0.036725286,0.5669123,0.44736293,0.03443424,0.59598124,0.3822489,-0.019521415,0.61646223,0.39954525,0.0111969635,0.6142807,0.44875434,0.027928643,0.6025631,0.48603532,0.035243303,3
0.50960964,0.6923161,-4.2669322e-07,0.4501819,0.5620763,0.035403527,0.44261274,0.43956032,0.04517658,0.47494507,0.3741938,0.048330173,0.51593626,0.36571634,0.051303927,0.42411548,0.32514134,0.021332134,0.48919895,0.28449297,0.035627943,0.5037615,0.3391523,0.04469413,0.4940632,0.38254437,0.04774166,0.47450992,0.31231338,0.0025103993,0.53212315,0.30691496,0.028633222,0.54120106,0.36375007,0.036943324,0.5336617,0.40537784,0.036093224,0.5327969,0.33210742,-0.011146506,0.5750465,0.34020025,0.015360803,0.57889515,0.3997291,0.024535077,0.56852746,0.44245586,0.02243944,0.58915323,0.37232167,-0.022699347,0.6180852,0.39179468,0.0028639634,0.6170204,0.44564164,0.018134104,0.604823,0.48136893,0.025569865,3
0.50407517,0.6945586,-4.27563e-07,0.4460622,0.5551382,0.035006613,0.44142446,0.4280201,0.04573121,0.47581947,0.36725163,0.0503159,0.5183723,0.3647958,0.054590367,0.4223891,0.32435215,0.022078067,0.4912738,0.2871806,0.03692815,0.5065134,0.34063157,0.046320163,0.49645132,0.3839342,0.049396206,0.47477633,0.31350866,0.0033887506,0.53447676,0.31020272,0.02844802,0.5435647,0.3662582,0.035842348,0.53554803,0.4092424,0.034985065,0.533951,0.33524442,-0.010161284,0.57679087,0.34686345,0.0151807405,0.5801341,0.40673155,0.022854995,0.5693363,0.44929668,0.020305099,0.5915987,0.37793243,-0.021503938,0.6187614,0.40322322,0.001200945,0.6169167,0.4566098,0.013741024,0.6046747,0.49126503,0.019781008,3
0.49934086,0.6947578,-4.3898186e-07,0.44372866,0.55127597,0.03753254,0.44106367,0.42756283,0.046819113,0.47602984,0.3676195,0.0490729,0.51837105,0.36779135,0.05086334,0.4190014,0.32303137,0.022508355,0.49086082,0.29173645,0.03608226,0.50483066,0.3489547,0.044161063,0.49193668,0.39253855,0.046094917,0.4705898,0.3102771,0.0014330979,0.5326813,0.3138439,0.025435152,0.5406462,0.3732462,0.0319704,0.5307897,0.41670218,0.030310415,0.5298411,0.33159143,-0.014209629,0.57533723,0.3486566,0.010778249,0.57685286,0.4123035,0.018578008,0.56353235,0.45540297,0.015707346,0.58848166,0.37459153,-0.027529556,0.6187929,0.40617594,-0.004926624,0.61521894,0.46379083,0.0077624917,0.6005241,0.49957395,0.013677132,3
0.4881304,0.69365364,-4.011344e-07,0.43947095,0.5408643,0.036581933,0.44100672,0.42036495,0.043911245,0.47837478,0.36773568,0.04383553,0.5212743,0.373375,0.04331528,0.41287568,0.32381156,0.020152135,0.4888427,0.2932185,0.028730372,0.5051178,0.3541612,0.033091146,0.4937892,0.4020372,0.032579027,0.46443862,0.30938172,-0.0030262314,0.5310239,0.31435645,0.015081432,0.5405005,0.37522557,0.018833974,0.5301966,0.4218299,0.016220639,0.5238283,0.3290754,-0.021194788,0.5751586,0.35079244,-0.0020460184,0.57754827,0.41845235,0.004245579,0.5632729,0.46211,0.00156197,0.5829331,0.3706876,-0.03717446,0.6177775,0.41399062,-0.020483356,0.6154446,0.47419694,-0.010138533,0.6008864,0.5089578,-0.0049205697,3
0.48621818,0.6904669,-3.6603524e-07,0.44062477,0.544238,0.03458237,0.44041783,0.4230966,0.041080557,0.4783649,0.36813036,0.039878085,0.5213389,0.36999476,0.038404293,0.41011098,0.3268537,0.021401146,0.48946205,0.2920937,0.02646878,0.5083436,0.35453418,0.028435072,0.496697,0.4048865,0.027172158,0.45896563,0.31094474,-0.0016614588,0.5319765,0.3088798,0.011729037,0.543495,0.37332782,0.013789059,0.5316333,0.42165703,0.011528634,0.516683,0.32662916,-0.020437252,0.57615054,0.33852428,-0.006075678,0.58076364,0.4103578,0.00043529805,0.5658422,0.45570424,-0.00023716055,0.5743407,0.36434364,-0.037112005,0.6163433,0.39655,-0.023010748,0.61631453,0.45930487,-0.011409259,0.60214937,0.49520677,-0.0042313244,3
0.47734374,0.6970912,-4.1182165e-07,0.43892658,0.5486847,0.039130062,0.443402,0.42729816,0.045432255,0.48191264,0.3734849,0.042582538,0.5257631,0.37247103,0.039433252,0.40813625,0.32614988,0.024129044,0.49383867,0.29674798,0.02585887,0.5168596,0.36494192,0.025369281,0.50666267,0.41834843,0.022302728,0.4539826,0.306979,-0.0030710977,0.53584397,0.31070477,0.006819835,0.5510547,0.38133204,0.007696325,0.5389515,0.43295258,0.0047341404,0.50961983,0.3202924,-0.026001286,0.5788481,0.33961734,-0.014139482,0.5862563,0.41691202,-0.007054611,0.5694675,0.46356195,-0.0073181847,0.56627655,0.35619685,-0.046747755,0.6185988,0.39957172,-0.034231976,0.62079823,0.46424922,-0.023059646,0.6042641,0.49938655,-0.01634965,3
0.47787306,0.6929065,-3.1375683e-07,0.43879548,0.54573154,0.032866664,0.4428113,0.42582884,0.037632115,0.48364314,0.37169102,0.03470586,0.5289792,0.36872986,0.03179695,0.40982026,0.32491142,0.018598428,0.49864727,0.29187858,0.018322049,0.525232,0.35416105,0.017541435,0.51925343,0.4071904,0.015403404,0.454784,0.31022647,-0.0046303016,0.5411671,0.3069868,0.0026448963,0.5584884,0.37518823,0.0033460723,0.5483332,0.4268254,0.0015377325,0.5092476,0.32552034,-0.024065167,0.58333224,0.33493736,-0.015221658,0.59134173,0.40898198,-0.008198233,0.5757842,0.45632735,-0.0066312794,0.56372225,0.36282238,-0.041511074,0.6163849,0.39219493,-0.031172156,0.6204469,0.45302388,-0.019519234,0.6060812,0.4881639,-0.010994605,3
0.47461224,0.69384456,-3.0140527e-07,0.436906,0.54579294,0.029822664,0.4415613,0.42776078,0.032393586,0.48359996,0.37429503,0.027817992,0.5301226,0.3708085,0.023241324,0.41062132,0.3265819,0.013447933,0.49954373,0.2937423,0.009890545,0.5266866,0.35598776,0.006630101,0.5222234,0.41013765,0.002990504,0.4555529,0.31161106,-0.009283963,0.54067856,0.30542588,-0.0049613896,0.55958635,0.37435383,-0.0048782094,0.55094165,0.42873988,-0.0068073375,0.50946295,0.32593375,-0.02849708,0.5825105,0.33013403,-0.022694824,0.591345,0.40481612,-0.015492528,0.57653636,0.45518437,-0.013148919,0.5631529,0.36329,-0.04594078,0.61454535,0.3897729,-0.038415648,0.61955553,0.45093843,-0.026732707,0.6065346,0.48858088,-0.017591575,3
0.47001958,0.69111234,-2.6633052e-07,0.43419412,0.54590386,0.026975403,0.43703598,0.42885268,0.028228708,0.47365874,0.37603688,0.02291349,0.5174103,0.3738804,0.01794313,0.4129502,0.3245143,0.007736079,0.5001877,0.29012564,0.00293058,0.5297853,0.34696728,0.0011883161,0.5269868,0.4007461,-0.00072514155,0.45712346,0.31475782,-0.013987663,0.5428193,0.30508307,-0.010317437,0.5643383,0.3679635,-0.007945386,0.5569528,0.42070478,-0.008248916,0.5086919,0.33377728,-0.03255085,0.5837802,0.33616048,-0.027080273,0.59394765,0.4052167,-0.018787792,0.5798106,0.45449457,-0.015645565,0.5602492,0.37554103,-0.049676415,0.61210513,0.3968318,-0.042670324,0.6168762,0.4516035,-0.031336058,0.60318995,0.4882976,-0.022466099,3
0.46814072,0.69094837,-2.51293e-07,0.4358998,0.5450895,0.02790227,0.44103912,0.42931977,0.026209591,0.4797769,0.37791803,0.016748779,0.5254866,0.37813815,0.007828492,0.41231743,0.32232553,0.008043296,0.5033198,0.29013357,-0.0008763454,0.53170586,0.34942544,-0.0068399385,0.5272225,0.40259013,-0.011983411,0.45404834,0.3147414,-0.016857956,0.5442794,0.30661988,-0.016860716,0.5637127,0.37239492,-0.017349176,0.55198514,0.4244406,-0.020045755,0.5041575,0.33580476,-0.038848624,0.58607554,0.33807927,-0.03528042,0.59430456,0.4124695,-0.026807705,0.5758196,0.4611978,-0.024167692,0.5567324,0.37891424,-0.059670243,0.6150708,0.40323555,-0.052668158,0.6161902,0.463028,-0.040524386,0.5973805,0.49997178,-0.03197106,3
0.46426392,0.6925511,-2.6743447e-07,0.43329257,0.54159015,0.028304249,0.4399302,0.4270457,0.02622794,0.48085478,0.37972474,0.016091913,0.52696127,0.3842499,0.0064938194,0.40978616,0.3247035,0.008322409,0.5019006,0.29353988,-0.002121341,0.5271733,0.35775456,-0.008603847,0.51854223,0.4120723,-0.014204399,0.44996047,0.31638348,-0.01772383,0.54392385,0.30733216,-0.020429892,0.561973,0.3786396,-0.021192966,0.5470271,0.43196103,-0.02336601,0.49858913,0.3357829,-0.041095793,0.586531,0.33838487,-0.040730592,0.5936812,0.41980317,-0.032622047,0.5724251,0.46979824,-0.029410226,0.55116826,0.37820306,-0.06320676,0.6141907,0.40717536,-0.059793014,0.6146651,0.4736002,-0.0492247,0.59426785,0.51254827,-0.041222837,3
0.4584074,0.69482577,-1.9152831e-07,0.4308338,0.5413841,0.028424956,0.43987125,0.42451832,0.026179869,0.48261592,0.37845427,0.015466153,0.5281223,0.38227585,0.0053881914,0.40891182,0.32588762,0.010008005,0.50431746,0.29304725,-0.0014413535,0.537149,0.35187116,-0.0090514,0.53419167,0.40599594,-0.014514384,0.44630247,0.32157266,-0.015847623,0.5429697,0.30865628,-0.018525874,0.5675874,0.37852266,-0.019645846,0.55712503,0.43456212,-0.02164086,0.492467,0.34281886,-0.03916106,0.5825068,0.33893365,-0.03792493,0.59587955,0.42046234,-0.028367097,0.5789774,0.47509095,-0.023434406,0.54284525,0.38625315,-0.061391503,0.6076312,0.39698273,-0.055942573,0.61312854,0.4615251,-0.04252204,0.59613955,0.5058691,-0.03204647,3
0.4482292,0.7049267,-1.9302506e-07,0.42781764,0.54612035,0.02921584,0.44055864,0.42572546,0.025936566,0.48756364,0.37678993,0.013351075,0.53665394,0.37251335,0.0017351935,0.40864804,0.326784,0.0118604805,0.51182795,0.2894947,-0.003313492,0.54671454,0.3506455,-0.014257039,0.54229444,0.40725446,-0.021318188,0.44150037,0.32301766,-0.015467344,0.5470221,0.30745143,-0.020728603,0.572547,0.38424432,-0.023539282,0.5584503,0.44209477,-0.02625365,0.48475328,0.34401253,-0.04059092,0.5830371,0.33441868,-0.040789355,0.5982703,0.423577,-0.030113833,0.5795042,0.48143265,-0.023752082,0.5338638,0.38768348,-0.06483498,0.6057033,0.3939128,-0.05986743,0.61253566,0.46171474,-0.045349468,0.59416413,0.5074506,-0.033644293,3
0.43769762,0.71280587,-2.7684746e-07,0.4244045,0.5486712,0.03370838,0.440053,0.42943493,0.0314824,0.4886363,0.37800786,0.018895643,0.54091173,0.373951,0.0073711984,0.4100497,0.32004747,0.015202209,0.52125394,0.28638482,0.001525747,0.55294085,0.36343685,-0.0071366862,0.5438042,0.42830077,-0.012444014,0.43747926,0.31657213,-0.013502682,0.55154824,0.30592325,-0.019032367,0.5745048,0.40136683,-0.019919885,0.5571332,0.4685859,-0.020171387,0.4767258,0.33963144,-0.039452244,0.58222884,0.33238026,-0.038667355,0.59621066,0.4350661,-0.025627647,0.57475597,0.49803334,-0.01702122,0.52167064,0.38652062,-0.064150885,0.6006924,0.39775264,-0.056276504,0.6059856,0.46879297,-0.0399454,0.5849035,0.5110676,-0.026900653,3
0.43721157,0.72324866,-3.074064e-07,0.4274106,0.5586797,0.027520606,0.44373882,0.42939842,0.021840481,0.49275276,0.37328285,0.0063852053,0.54289705,0.37037176,-0.0070230756,0.4120809,0.31728005,0.011068845,0.52891046,0.28592247,-0.009122543,0.5534509,0.37290502,-0.022487782,0.53540707,0.4406071,-0.030513864,0.4350828,0.31363598,-0.016558437,0.55898184,0.30610496,-0.02811715,0.5752857,0.4068464,-0.030710332,0.55068535,0.47162592,-0.031421196,0.47065172,0.33521432,-0.042795178,0.58724433,0.33674467,-0.046177533,0.595227,0.44121516,-0.03421653,0.5684752,0.49730533,-0.025974171,0.51371485,0.38011095,-0.06857347,0.59953445,0.401224,-0.062125675,0.60046357,0.47593948,-0.04672726,0.57653576,0.5136901,-0.03489303,3
